ID,Link,Title,Price,Location,Area,City,Scrapping_Date,Type_of_Agreement,Dwelling_Type,Elevator,Furnishing,Level,Parking_Space,Pets,Rooms_Number,Seller
ID4x7GM,https://www.olx.plhttps://www.otodom.pl/pl/oferta/ul-reja-w-kamienicy-klatka-po-remoncie-2-balkony-ID4x7GM.html,ul. Reja/w kamienicy/ klatka po remoncie/2 balkony,1 200 000 zł,"Wrocław, Śródmieście - 03 lipca 2025",118 m² - 10169.49 zł/m²,wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4twni,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okolice-legnickiej-balkon-park-rozklad-ID4twni.html,okolice Legnickiej Balkon/Park/Rozkład,599 000 zł,"Wrocław, Fabryczna - 22 czerwca 2025",54 m² - 11092.59 zł/m²,wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4uiB9,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-50m2-balkon-ID4uiB9.html,3-pokojowe mieszkanie 50m2 + balkon,697 288 zł,Wrocław - 10 lipca 2025,"50,99 m² - 13675 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4x2pm,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-osobna-kuchnia-opcja-2-pokoji-dobry-dojazd-ID4x2pm.html,-Okazja-Osobna Kuchnia Opcja 2 Pokoji-Dobry Dojazd,279 999 zł,"Wrocław, Psie Pole - 28 czerwca 2025",23 m² - 12173.87 zł/m²,wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4wzsW,https://www.olx.plhttps://www.otodom.pl/pl/oferta/pl-legionow-jasne-2-pokojowe-mieszkanie-centrum-ID4wzsW.html,"Pl. Legionów, jasne 2 pokojowe mieszkanie, centrum",579 000 zł,"Wrocław, Stare Miasto - 26 czerwca 2025","46,40 m² - 12478.45 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4vWwr,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sprzedaz-bezposrednia-mieszkanie-2-3-pok-50-m-ul-widok-rezerwacja-ID4vWwr.html,Sprzedaż bezpośrednia – mieszkanie 2/3 pok. 50 m² ul. Widok REZERWACJA,649 000 zł,"Wrocław, Stare Miasto - 19 czerwca 2025",50 m² - 12980 zł/m²,wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4wGqH,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-premium-w-luksusowej-kamienicy-w-centrum-wroclawia-ID4wGqH.html,Apartament premium w luksusowej kamienicy w centrum Wrocławia,1 399 000 zł,"Wrocław, Stare Miasto - 07 lipca 2025","85,59 m² - 16345.37 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4vjjD,https://www.olx.plhttps://www.otodom.pl/pl/oferta/krzyki-garaz-k-lokatorska-nowe-budownictwo-ID4vjjD.html,Krzyki/garaż/k.lokatorska/nowe budownictwo,599 000 zł,"Wrocław, Krzyki - 26 czerwca 2025",44 m² - 13613.64 zł/m²,wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4x2LJ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/15-min-do-pl-grunwaldzki-m-miejskie-winda-parking-ID4x2LJ.html,-15 Min Do Pl Grunwaldzki-M.Miejskie-Winda-Parking,399 999 zł,"Wrocław, Psie Pole - Odświeżono dnia 11 lipca 2025","30,35 m² - 13179.54 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID16j6gZ,https://www.olx.pl/d/oferta/mieszkanie-64m-na-sprzedaz-ul-gajowicka-bezposrednio-od-wlasciciela-CID3-ID16j6gZ.html,"Mieszkanie 64m na sprzedaż, ul. Gajowicka- Bezpośrednio od właściciela",775 000 złdo negocjacji,"Wrocław, Stare Miasto - Odświeżono dnia 11 lipca 2025",64 m² - 12109.38 zł/m²,wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4scbu,https://www.olx.plhttps://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-dwa-narozne-balkony-ID4scbu.html,Trzypokojowe mieszkanie. Dwa narożne balkony.,899 000 zł,"Wrocław, Krzyki - 11 lipca 2025","73,74 m² - 12191.48 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID1256zy,https://www.olx.pl/d/oferta/kawalerka-hydral-faktura-vat-park-biznesu-CID3-ID1256zy.html,"Kawalerka Hydral, faktura Vat, Park Biznesu",387 500 zł,"Wrocław, Psie Pole - 09 lipca 2025","26,83 m² - 14442.79 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4xaOu,https://www.olx.plhttps://www.otodom.pl/pl/oferta/15-min-do-pl-grunwaldzki-m-miejskie-winda-parking-ID4xaOu.html,-15 Min Do Pl Grunwaldzki-M.Miejskie-Winda-Parking,399 999 zł,"Wrocław, Psie Pole - 08 lipca 2025","30,35 m² - 13179.54 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4tXeW,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-2-balkony-parter-ul-opolska-bezposrednio-ID4tXeW.html,"3 pokoje, 2 balkony, Parter, ul. Opolska - BEZPOŚREDNIO",620 000 zł,"Wrocław, Krzyki - 15 czerwca 2025","48,52 m² - 12778.24 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4x8pZ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/0-prowizji-dwupoziomowy-apartament-premium-3-pokoje-nowy-ID4x8pZ.html,0% prowizji! Dwupoziomowy apartament|premium|3 pokoje|nowy,1 150 000 zł,"Wrocław, Fabryczna - 04 lipca 2025",85 m² - 13529.41 zł/m²,wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4vDau,https://www.olx.plhttps://www.otodom.pl/pl/oferta/ladne-przestronne-mieszkanie-2-pokojowe-z-balkonem-ID4vDau.html,"Ładne, przestronne mieszkanie 2-pokojowe z balkonem",579 000 zł,"Wrocław, Fabryczna - 30 maja 2025","50,80 m² - 11397.64 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4rUtL,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-51m2-3pokoje-wroclaw-oporow-ID4rUtL.html,Mieszkanie 51m2/3pokoje/Wrocław/Oporów,499 000 zł,"Wrocław, Fabryczna - 11 lipca 2025","51,19 m² - 9748 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4sYbb,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sprzedam-kawalerke-po-remoncie-ID4sYbb.html,Sprzedam kawalerkę po remoncie,439 000 zł,"Wrocław, Krzyki - 18 czerwca 2025",27 m² - 16259.26 zł/m²,wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4xbQH,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-inwestycja-lub-na-start-bez-posrednikow-ID4xbQH.html,"Mieszkanie w Centrum - inwestycja lub na start, bez pośredników!",518 000 zł,"Wrocław, Stare Miasto - 08 lipca 2025",37 m² - 14000 zł/m²,wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4x0er,https://www.olx.plhttps://www.otodom.pl/pl/oferta/loftowe-mieszkanie-w-klimatycznej-kamienicy-z-miejscem-postojowym-ID4x0er.html,Loftowe mieszkanie w klimatycznej kamienicy z miejscem postojowym,749 000 zł,Wrocław - 25 czerwca 2025,"67,40 m² - 11112.76 zł/m²",wroclaw,2025-07-14 00:46:53,sprzedaz,,,,,,,,
ID4vQkf,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-centrum-plac-kosciuszki-ID4vQkf.html,2 Pokoje | Centrum | Plac Kościuszki,520 000 zł,"Wrocław, Stare Miasto - 17 czerwca 2025","47,46 m² - 10956.6 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vATm,https://www.olx.plhttps://www.otodom.pl/pl/oferta/inwestycja-mieszkanie-53-m2-dwa-poziomy-mozliwosc-2-kawalerek-ID4vATm.html,"Inwestycja! Mieszkanie 53 m2, dwa poziomy, możliwość 2 kawalerek!",439 000 zł,Wrocław - 27 czerwca 2025,53 m² - 8283.02 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4x4L5,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sloneczne-2-pokoje-do-remontu-ID4x4L5.html,Słoneczne 2 pokoje do remontu,519 000 zł,"Wrocław, Krzyki - 01 lipca 2025","47,60 m² - 10903.36 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vWkU,https://www.olx.plhttps://www.otodom.pl/pl/oferta/stylowe-mieszkanie-w-kamienicy-wroclaw-olbin-62m-po-remoncie-ID4vWkU.html,"Stylowe mieszkanie w kamienicy | Wrocław, Ołbin – 62 m² po remoncie",799 999 zł,"Wrocław, Śródmieście - 19 czerwca 2025",62 m² - 12903.21 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vVie,https://www.olx.plhttps://www.otodom.pl/pl/oferta/swiezo-po-remoncie-med-miejskie-balkon-4m2-zielen-ID4vVie.html,-Świeżo Po Remoncie-Med.Miejskie-Balkon 4m2-Zieleń,569 000 zł,"Wrocław, Krzyki - 21 czerwca 2025",41 m² - 13878.05 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4x2bc,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okolice-ul-przyjazni-loggia-balkon-miejsce-post-komorka-lok-ID4x2bc.html,"okolice ul. Przyjaźni,  loggia, balkon, miejsce post., komórka lok.",966 000 zł,"Wrocław, Krzyki - 27 czerwca 2025","84,89 m² - 11379.43 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vCE1,https://www.olx.plhttps://www.otodom.pl/pl/oferta/rezerwacja-2-pokojowe-mieszkanie-mozliwosc-przeksztalcenia-3-pokojowe-ID4vCE1.html,"Rezerwacja 2-pokojowe mieszkanie, możliwość przekształcenia 3-pokojowe",659 000 zł,"Wrocław, Krzyki - 30 maja 2025",52 m² - 12673.08 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4xbZe,https://www.olx.plhttps://www.otodom.pl/pl/oferta/unikalne-mieszkanie-w-zabytkowym-folwarku-ID4xbZe.html,Unikalne mieszkanie w zabytkowym folwarku!,618 240 zł,"Wrocław, Krzyki - 09 lipca 2025","43,22 m² - 14304.49 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4wXpe,https://www.olx.plhttps://www.otodom.pl/pl/oferta/piekne-mieszkanie-4-pok-gotowe-do-zamieszkania-ID4wXpe.html,Piękne mieszkanie! 4 pok! Gotowe do zamieszkania!,849 000 zł,"Wrocław, Fabryczna - 30 czerwca 2025","66,38 m² - 12790 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4wEch,https://www.olx.plhttps://www.otodom.pl/pl/oferta/4-pok-dla-rodziny-do-wejscia-ID4wEch.html,4 pok. dla rodziny. Do wejścia,990 000 zł,"Wrocław, Fabryczna - 11 lipca 2025","70,20 m² - 14102.56 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4u0Ns,https://www.olx.plhttps://www.otodom.pl/pl/oferta/psie-pole-poleska-3-pokoje-po-remoncie-wysoki-stan-ID4u0Ns.html,Psie Pole Poleska 3 Pokoje Po Remoncie Wysoki Stan,599 000 zł,"Wrocław, Psie Pole - 24 czerwca 2025","53,71 m² - 11152.49 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4xdHp,https://www.olx.plhttps://www.otodom.pl/pl/oferta/-ID4xdHp.html,"Mieszkanie, Wrocław",1 200 000 zł,Wrocław - 11 lipca 2025,89 m² - 13483.15 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vxUu,https://www.olx.plhttps://www.otodom.pl/pl/oferta/popowice-magnolia-3pok-po-remoncie-ID4vxUu.html,"Popowice/Magnolia, 3pok, po remoncie",569 000 zł,"Wrocław, Fabryczna - 27 czerwca 2025",54 m² - 10537.04 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4uwuL,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3pokoje-gotowe-kepa-mieszczanska-rezerwacja-ID4uwuL.html,"3Pokoje,gotowe,Kępa Mieszczańska--Rezerwacja",780 000 zł,"Wrocław, Śródmieście - 09 lipca 2025","50,11 m² - 15565.76 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vwxN,https://www.olx.plhttps://www.otodom.pl/pl/oferta/cisza-przestrzen-i-klimat-2-pokoje-na-chlopskiej-rezerwacja-do-8-07-ID4vwxN.html,"Cisza, przestrzeń i klimat, 2 pokoje na Chłopskiej- rezerwacja do 8.07",440 000 zł,"Wrocław, Psie Pole - 25 czerwca 2025",57 m² - 7719.3 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vyQV,https://www.olx.plhttps://www.otodom.pl/pl/oferta/gajowicka-sky-tower-na-start-do-remontu-ID4vyQV.html,Gajowicka / Sky Tower / na start / do remontu,409 000 zł,"Wrocław, Krzyki - 03 lipca 2025",33 m² - 12393.94 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vRDj,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-37m2-komorka-lokatorska-bez-posrednikow-ID4vRDj.html,Mieszkanie 37m2  + komórka lokatorska bez pośredników,524 000 zł,"Wrocław, Psie Pole - 15 czerwca 2025","37,22 m² - 14078.45 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4x9eU,https://www.olx.plhttps://www.otodom.pl/pl/oferta/-ID4x9eU.html,"Mieszkanie, Wrocław",490 000 zł,"Wrocław, Stare Miasto - 05 lipca 2025","45,30 m² - 10816.78 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4xcrP,https://www.olx.plhttps://www.otodom.pl/pl/oferta/centrum-naprzeciwko-uczelni-mega-rabat-balkon-eng-0-pcc-ID4xcrP.html,Centrum ⭐ Naprzeciwko Uczelni ⭐ Mega Rabat ⭐ Balkon ⭐ ENG ⭐ 0%PCC,435 000 zł,"Wrocław, Fabryczna - 11 lipca 2025",41 m² - 10609.76 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vSPG,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kamienica-100-mkw-4pok-park-tolpy-olbin-garaz-ID4vSPG.html,Kamienica 100 mkw | 4pok | Park Tołpy | Ołbin | Garaż!,1 099 000 zł,"Wrocław, Śródmieście - 16 czerwca 2025",95 m² - 11568.42 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vheY,https://www.olx.plhttps://www.otodom.pl/pl/oferta/35-m2-balkon-wysoki-standard-bez-pcc-ID4vheY.html,"35 M2 + balkon, wysoki standard, bez Pcc",749 000 zł,"Wrocław, Stare Miasto - Dzisiaj o 13:51",35 m² - 21400 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vocX,https://www.olx.plhttps://www.otodom.pl/pl/oferta/4-pokoje-z-balkonem-olimpia-port-do-wejscia-ID4vocX.html,4 pokoje z balkonem|Olimpia Port|do wejścia!,969 000 zł,"Wrocław, Psie Pole - 11 lipca 2025","65,80 m² - 14726.44 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID16Bcba,https://www.olx.pl/d/oferta/przestronne-mieszkanie-we-wroclawiu-ul-lokietka-CID3-ID16Bcba.html,Przestronne mieszkanie we Wrocławiu – ul. Łokietka,900 000 złdo negocjacji,"Wrocław, Śródmieście - Dzisiaj o 15:42",73 m² - 12328.77 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4x3GY,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wroclaw-kuzniki-z-potencjalem-2-pokoje-51-5-m-ID4x3GY.html,"Wrocław Kuźniki | z potencjałem – 2 pokoje, 51,5 m",549 000 zł,"Wrocław, Fabryczna - 04 lipca 2025","51,47 m² - 10666.41 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4x2fK,https://www.olx.plhttps://www.otodom.pl/pl/oferta/gubinska-2-pokoje-rozklad-do-remontu-ID4x2fK.html,Gubińska/ 2 pokoje / rozkład/do remontu,530 000 zł,"Wrocław, Fabryczna - 28 czerwca 2025","51,90 m² - 10211.95 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4uiND,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-bez-prowizji-ID4uiND.html,2-pokojowe mieszkanie 40m2 + balkon Bez Prowizji,511 152 zł,"Wrocław, Fabryczna - Dzisiaj o 06:10","40,98 m² - 12473.21 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4wVFc,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-w-centrum-z-widokiem-na-rzeke-i-tarasem-ID4wVFc.html,Apartament w centrum z widokiem na rzekę i tarasem,1 732 000 zł,"Wrocław, Krzyki - 11 lipca 2025","69,28 m² - 25000 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4x8jf,https://www.olx.plhttps://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-26-8-m-wroclaw-ul-inzynierska-78-przy-fat-ID4x8jf.html,"Komfortowe mieszkanie, 26,8 m², Wrocław, ul. Inżynierska 78 (przy FAT)",415 000 zł,"Wrocław, Krzyki - 04 lipca 2025","26,80 m² - 15485.07 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vYsf,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2m-taras-z-widokiem-parking-winda-olimpia-port-tylko-u-nas-ID4vYsf.html,2M|TARAS Z WIDOKIEM_parking_winda|Olimpia Port|TYLKO U NAS,510 000 zł,"Wrocław, Psie Pole - 24 czerwca 2025",33 m² - 15454.55 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID16rbmT,https://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-2pokoje-miejsce-parkingowe-CID3-ID16rbmT.html,Mieszkanie na sprzedaż 2(pokoje) miejsce parkingowe,420 000 zł,"Wrocław, Psie Pole - 01 lipca 2025",30 m² - 14000 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vrdH,https://www.olx.plhttps://www.otodom.pl/pl/oferta/odstapie-mieszkanie-tbs-opolska-ladne-jasne-dwupoziomowe-51m-ID4vrdH.html,"Odstąpię mieszkanie TBS, Opolska,Ładne, jasne, dwupoziomowe, 51m²",227 000 zł,"Wrocław, Krzyki - 21 czerwca 2025",51 m² - 4450.98 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4x0O2,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wykonczone-mieszkanie-z-ogrodkiem-gotowe-do-zamieszkania-bez-pcc-ID4x0O2.html,WYKOŃCZONE mieszkanie z ogródkiem gotowe do zamieszkania bez PCC,599 000 zł,Wrocław - 27 czerwca 2025,46 m² - 13021.74 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4xfBw,https://www.olx.plhttps://www.otodom.pl/pl/oferta/-ID4xfBw.html,"Mieszkanie, Wrocław",560 000 zł,"Wrocław, Fabryczna - Dzisiaj o 13:08","51,30 m² - 10916.18 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vKGR,https://www.olx.plhttps://www.otodom.pl/pl/oferta/przestronne-3-pokoje-dla-rodziny-krzyki-ID4vKGR.html,Przestronne 3 pokoje dla rodziny | Krzyki,839 000 zł,"Wrocław, Krzyki - 24 czerwca 2025","75,11 m² - 11170.28 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4uRq1,https://www.olx.plhttps://www.otodom.pl/pl/oferta/eleganckie-3-pokojowe-mieszkanie-z-klimatyzacja-ID4uRq1.html,Eleganckie 3-pokojowe mieszkanie z klimatyzacją,830 000 zł,"Wrocław, Psie Pole - 03 lipca 2025","62,50 m² - 13280 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vTAz,https://www.olx.plhttps://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-mieszkanie-w-zielonej-okolicy-gradowa-ID4vTAz.html,Przytulne 2-pokojowe mieszkanie w zielonej okolicy | GRADOWA,666 000 zł,"Wrocław, Krzyki - 17 czerwca 2025",56 m² - 11892.86 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4x54O,https://www.olx.plhttps://www.otodom.pl/pl/oferta/zamieszkaj-wsrod-zieleni-dla-rodziny-ua-eng-ID4x54O.html,Zamieszkaj wśród zieleni ★ Dla rodziny ★ UA-Eng,830 000 zł,"Wrocław, Psie Pole - 01 lipca 2025","78,90 m² - 10519.65 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4vLMO,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-wroclaw-lubuska-krzyki-grabiszyn-ID4vLMO.html,"Mieszkanie 3 pokojowe Wrocław Lubuska, Krzyki, Grabiszyn",500 000 zł,"Wrocław, Fabryczna - 09 czerwca 2025",45 m² - 11111.11 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID16vNFx,https://www.olx.pl/d/oferta/na-sprzedaz-kawalerka-wroclaw-psie-pole-CID3-ID16vNFx.html,"Na sprzedaż kawalerka, Wrocław, Psie Pole",350 000 zł,"Wrocław, Psie Pole - 08 lipca 2025",27 m² - 12962.96 zł/m²,wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID4ul4a,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-2-tarasy-bezposrednio-ID4ul4a.html,3-pokojowe mieszkanie 52m2 + 2 tarasy Bezpośrednio,696 429 zł,"Wrocław, Krzyki - 12 lipca 2025","52,05 m² - 13380 zł/m²",wroclaw,2025-07-14 00:46:55,sprzedaz,,,,,,,,
ID14XhNC,https://www.olx.pl/d/oferta/2-pok-46m-nowe-premium-centrum-wroclaw-CID3-ID14XhNC.html,"2 pok. 46m nowe, Premium Centrum Wrocław",1 150 000 zł,"Wrocław, Stare Miasto - Odświeżono dnia 12 lipca 2025","46,86 m² - 24541.19 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4wGsf,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wysokie-mieszkanie-w-odrestaurowanej-kamienicy-loft-ID4wGsf.html,Wysokie mieszkanie w odrestaurowanej kamienicy - loft,1 449 000 zł,"Wrocław, Stare Miasto - 07 lipca 2025","88,89 m² - 16301.05 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID16wwM4,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-z-balkonem-CID3-ID16wwM4.html,Mieszkanie 2-pokojowe z balkonem,184 999 złdo negocjacji,"Wrocław, Fabryczna - 06 lipca 2025",38 m² - 4868.39 zł/m²,wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4vDZX,https://www.olx.plhttps://www.otodom.pl/pl/oferta/rezerwacja-ID4vDZX.html,Rezerwacja!,670 000 zł,"Wrocław, Psie Pole - 01 czerwca 2025","50,19 m² - 13349.27 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4x3pB,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wroclaw-krzyki-borek-bezposrednio-ID4x3pB.html,Wrocław-Krzyki-Borek. Bezpośrednio,620 000 zł,"Wrocław, Krzyki - 30 czerwca 2025","46,48 m² - 13339.07 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4x2hs,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-5min-do-rynku-2pok-media-miejskie-zielen-ID4x2hs.html,!-Okazja-5min Do Rynku-2pok-Media Miejskie-Zieleń-,455 000 zł,"Wrocław, Stare Miasto - 27 czerwca 2025","42,10 m² - 10807.6 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4vV6d,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokojowe-rozanka-bezposrednio-ID4vV6d.html,3 pokojowe Różanka bezpośrednio,760 000 zł,"Wrocław, Psie Pole - 20 czerwca 2025","63,80 m² - 11912.23 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4wdx8,https://www.olx.plhttps://www.otodom.pl/pl/oferta/grabiszynska-3-pok-inwestycja-media-miejskie-ID4wdx8.html,Grabiszyńska / 3 pok./ inwestycja / media miejskie,599 000 zł,"Wrocław, Fabryczna - 04 lipca 2025","61,77 m² - 9697.26 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4wKmc,https://www.olx.plhttps://www.otodom.pl/pl/oferta/teczowa-centrum-lokum-victoria-3-pokoje-ID4wKmc.html,Tęczowa | Centrum | Lokum Victoria | 3 pokoje,850 000 zł,Wrocław - 02 czerwca 2025,58 m² - 14655.17 zł/m²,wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4x1hk,https://www.olx.plhttps://www.otodom.pl/pl/oferta/inwestycyjne-w-kamienicy2-osobne-pokoje-ID4x1hk.html,Inwestycyjne w kamienicy★2 osobne pokoje,445 000 zł,"Wrocław, Krzyki - 26 czerwca 2025","41,80 m² - 10645.93 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4wvRl,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nadodrze-chrobrego-2-pokoje-1-pietro-ID4wvRl.html,Nadodrze Chrobrego 2 pokoje 1 piętro,459 000 zł,"Wrocław, Śródmieście - 27 czerwca 2025","36,83 m² - 12462.67 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4s9AJ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-141-8-m2-z-ogrodkiem-70m2-i-parkingiem-ID4s9AJ.html,"Mieszkanie 141,8 m2 z ogródkiem 70m2 i parkingiem",1 276 200 zł,"Wrocław, Krzyki - 30 maja 2025","141,80 m² - 9000 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
ID4umiz,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-balkon-bez-prowizji-ID4umiz.html,2-pokojowe mieszkanie 43m2 + balkon Bez Prowizji,516 640 zł,"Wrocław, Fabryczna - 09 lipca 2025","43,51 m² - 11874.05 zł/m²",wroclaw,2025-07-14 00:46:57,sprzedaz,,,,,,,,
