ID,Link,Title,Price,Location,Area,City,Scrapping_Date,Type_of_Agreement,Dwelling_Type,Elevator,Furnishing,Level,Parking_Space,Pets,Rooms_Number,Seller
ID4vVXA,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-ogrodem-i-widokiem-na-odre-blisko-centrum-ID4vVXA.html,"Mieszkanie 3-pokojowe z ogrodem i widokiem na Odrę, blisko centrum",1 290 000 zł,"Wrocław, Krzyki - Odświeżono Dzisiaj o 22:00","47,73 m² - 27027.03 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,apartment,,yes,0,,,3,private
ID4xiee,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-mieszkanie-we-wroclawiu-twoja-szansa-na-wlasnosc-bez-kredytu-ID4xiee.html,Nowe Mieszkanie we Wrocławiu: Twoja Szansa na Własność Bez Kredytu!,180 000 zł,"Wrocław, Fabryczna - Dzisiaj o 05:51","40,26 m² - 4470.94 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,remaining,,no,2,,,2,private
ID4xczD,https://www.olx.plhttps://www.otodom.pl/pl/oferta/centrum-apartament-2-pokojowy-balkon-tramwaj-ID4xczD.html,"Centrum- Apartament 2 pokojowy, balkon, , tramwaj",535 000 zł,"Wrocław, Krzyki - Dzisiaj o 14:55",41 m² - 13048.78 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,apartment,,yes,8,,,2,developers
ID4vqNQ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-3-pokoje-krzyki-borek-ID4vqNQ.html,Sprzedam mieszkanie 3 pokoje Krzyki  Borek,679 000 zł,"Wrocław, Krzyki - Dzisiaj o 20:03","62,13 m² - 10928.7 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,yes,6,,,3,private
ID4xhHK,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-3m-z-balkonem-parking-kom-lok-zielona-okolica-dzien-otwarty-ID4xhHK.html,NOWE 3M z balkonem|parking_kom.lok|zielona okolica_DZIEŃ OTWARTY!,599 000 zł,"Wrocław, Fabryczna - 15 lipca 2025","54,10 m² - 11072.09 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,yes,4,,,3,developers
ID150q7x,https://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-bezposrednio-wroclaw-centrum-CID3-ID150q7x.html,"Mieszkanie na Sprzedaż, Bezpośrednio, Wrocław Centrum.",1 038 000 zł,"Wrocław, Krzyki - Odświeżono Dzisiaj o 11:07","104,67 m² - 9916.88 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,tenement,,yes,2,,,3,private
ID4xiWc,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-wroclaw-ul-bierutowska-ID4xiWc.html,"Nowoczesna kawalerka, Wrocław ul. Bierutowska",359 000 zł,"Wrocław, Psie Pole - Dzisiaj o 15:53","26,50 m² - 13547.17 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,yes,2,,,1,private
ID4xgzA,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-blisko-rynku-do-odswiezenia-2-pietro-ID4xgzA.html,Kawalerka | Blisko rynku | Do odświeżenia | 2 piętro,390 000 zł,Wrocław - Dzisiaj o 11:46,"31,62 m² - 12333.97 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,tenement,,yes,2,,,1,developers
ID4xhIS,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-spokojnej-okolicy-ul-niemcewicza-ID4xhIS.html,"3 pokojowe mieszkanie w spokojnej okolicy, ul. Niemcewicza",499 500 zł,Wrocław - 15 lipca 2025,"39,17 m² - 12752.11 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,tenement,,yes,1,,,3,private
ID4vco7,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-otoczone-zielenia-z-miejscem-garazowym-ID4vco7.html,Słoneczne mieszkanie otoczone zielenią z miejscem garażowym,890 000 zł,"Wrocław, Psie Pole - Odświeżono Dzisiaj o 09:19",70 m² - 12714.29 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,apartment,,yes,0,,,4+,private
ID15vlYs,https://www.olx.pl/d/oferta/bez-posrednikow-55m2-blisko-centrum-CID3-ID15vlYs.html,"BEZ POŚREDNIKÓW – 55m2 , blisko centrum",550 000 złdo negocjacji,"Wrocław, Śródmieście - Odświeżono Dzisiaj o 14:22",55 m² - 10000 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,tenement,,yes,4,,,2,private
ID16ntuX,https://www.olx.pl/d/oferta/sprzedam-sloneczne-mieszkanie-52-m-z-potencjalem-i-balkonem-CID3-ID16ntuX.html,Sprzedam Słoneczne mieszkanie – 52 m² z potencjałem i balkonem!,599 000 złdo negocjacji,"Wrocław, Fabryczna - Odświeżono dnia 15 lipca 2025",52 m² - 11519.23 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,remaining,,yes,2,,,2,private
ID4woqO,https://www.olx.plhttps://www.otodom.pl/pl/oferta/gotowe-mieszkanie-do-wprowadzenia-pod-klucz-bezp-ID4woqO.html,Gotowe mieszkanie do wprowadzenia pod klucz - bezp,709 000 zł,"Wrocław, Psie Pole - Odświeżono dnia 15 lipca 2025","52,88 m² - 13407.72 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,yes,1,,,3,private
ID4xgKL,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-70m2-20m2-balkonow-we-wroclawiu-bez-prowizji-ID4xgKL.html,Nowoczesne mieszkanie 70m2 + 20m2 balkonów we Wrocławiu bez prowizji,880 000 zł,"Wrocław, Psie Pole - 14 lipca 2025",72 m² - 12222.22 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,,,yes,4,,,4+,private
ID4xc9J,https://www.olx.plhttps://www.otodom.pl/pl/oferta/swietna-inwestycja-do-remontu-do-mieszkania-i-pod-wynajem-na-olbinie-ID4xc9J.html,Świetna inwestycja DO REMONTU do mieszkania i pod wynajem na Ołbinie,349 000 zł,"Wrocław, Śródmieście - 09 lipca 2025",38 m² - 9184.21 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,tenement,,no,5,,,2,developers
ID4vrgr,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wroclaw-2-pokoje-osobna-kuchnia-balkon-gotowe-do-zamieszkania-ID4vrgr.html,"Wrocław | 2 pokoje, osobna kuchnia, balkon | Gotowe do zamieszkania",464 000 zł,"Wrocław, Krzyki - 19 czerwca 2025","51,12 m² - 9076.68 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,remaining,,yes,2,,,2,developers
ID4vKeL,https://www.olx.plhttps://www.otodom.pl/pl/oferta/0-wysoki-parter-kamienica-po-remoncie-ID4vKeL.html,"0%, wysoki parter, kamienica po remoncie",699 000 zł,"Wrocław, Krzyki - 15 lipca 2025","88,03 m² - 7940.47 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,tenement,,no,0,,,3,developers
ID4xfiH,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-2pok-33m2-10-min-do-pl-grunwald-rynku-ID4xfiH.html,Okazja--2pok-33m2--10 min do Pl.Grunwald / Rynku !,395 000 zł,"Wrocław, Śródmieście - Dzisiaj o 22:15",33 m² - 11969.7 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,tenement,,no,3,,,2,developers
ID4x2ce,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-wyjatkowe-mieszkanie-z-2-zielonymi-tarasami-ID4x2ce.html,Nowe wyjątkowe mieszkanie z 2 zielonymi tarasami,799 000 zł,"Wrocław, Psie Pole - 15 lipca 2025","61,73 m² - 12943.46 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,apartment,,no,0,,,3,developers
ID16AyQT,https://www.olx.pl/d/oferta/swietny-rozklad-55-m2-2-pok-duzy-balkon-piwnica-po-remoncie-orzechowa-CID3-ID16AyQT.html,Świetny Rozkład/55 m2/2 pok +duży balkon+piwnica/Po Remoncie/Orzechowa,669 000 zł,"Wrocław, Krzyki - Odświeżono Dzisiaj o 21:33","54,47 m² - 12281.99 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,yes,1,,,2,developers
ID4xj6z,https://www.olx.plhttps://www.otodom.pl/pl/oferta/inwestycja-z-potencjalem-centrum-media-miejski-ID4xj6z.html,Inwestycja z potencjałem / Centrum / Media miejski,499 000 zł,"Wrocław, Stare Miasto - Dzisiaj o 20:34","42,50 m² - 11741.18 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,no,2,,,2,developers
ID4xi7w,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m-z-ogrodkiem-i-garazem-bez-prowizji-ID4xi7w.html,2-pokojowe mieszkanie 46m² z ogródkiem i garażem • Bez prowizji,549 900 zł,"Wrocław, Psie Pole - 15 lipca 2025",46 m² - 11954.35 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,,,no,1,,,2,private
ID4x2lW,https://www.olx.plhttps://www.otodom.pl/pl/oferta/dwupoziomowe-3-sypialnie-m-postojowe-taras-ID4x2lW.html,Dwupoziomowe | 3 Sypialnie | M.Postojowe | Taras,762 000 zł,"Wrocław, Fabryczna - 15 lipca 2025","76,30 m² - 9986.89 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,no,2,,,4+,developers
ID4w5jc,https://www.olx.plhttps://www.otodom.pl/pl/oferta/krzyki-oltaszyn-przestronne-2-pokoje-z-balkonem-ID4w5jc.html,Krzyki-Ołtaszyn- przestronne 2 pokoje z balkonem,649 000 zł,"Wrocław, Krzyki - 09 lipca 2025","59,39 m² - 10927.77 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,yes,3,,,2,developers
ID4x2M5,https://www.olx.plhttps://www.otodom.pl/pl/oferta/cieple-mieszkanie-blisko-centrum-zielinskiego-wroclaw-ID4x2M5.html,Ciepłe mieszkanie blisko centrum: Zielińskiego - Wrocław,625 000 zł,"Wrocław, Krzyki - 28 czerwca 2025",50 m² - 12500 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,,,yes,1,,,3,private
ID4xh3v,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-ok-sky-towera-media-miejskie-balkon-piwnica-ID4xh3v.html,Okazja-Ok Sky Towera-Media Miejskie-Balkon-Piwnica,519 000 zł,"Wrocław, Krzyki - 15 lipca 2025",45 m² - 11533.33 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,,,no,2,,,2,developers
ID4x6eo,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-z-klimatem-i-piwnica-zielona-okolica-ID4x6eo.html,3 pokoje z klimatem i piwnicą | Zielona okolica,459 000 zł,"Wrocław, Krzyki - 03 lipca 2025","41,17 m² - 11148.89 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,tenement,,yes,1,,,3,developers
ID4vMhf,https://www.olx.plhttps://www.otodom.pl/pl/oferta/legnicka-2-pokoje-obok-rynku-ID4vMhf.html,Legnicka - 2 pokoje obok Rynku,465 000 zł,"Wrocław, Stare Miasto - 10 lipca 2025",37 m² - 12567.57 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,,,no,1,,,2,developers
ID4xiiy,https://www.olx.plhttps://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-wyjatkowym-klimatem-bez-prowizji-ID4xiiy.html,"Przestronne mieszkanie z wyjątkowym klimatem, bez prowizji",850 000 zł,"Wrocław, Fabryczna - Dzisiaj o 07:44","69,50 m² - 12230.22 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,yes,3,,,3,private
ID4vaF2,https://www.olx.plhttps://www.otodom.pl/pl/oferta/zarezerwowane-ID4vaF2.html,Zarezerwowane,190 000 zł,"Wrocław, Fabryczna - 02 lipca 2025","40,62 m² - 4677.5 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,no,0,,,2,private
ID4vLi4,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-piekny-apartament-szeregowy-na-jagodnie-ID4vLi4.html,Okazja! Piękny apartament szeregowy na Jagodnie,1 179 000 zł,"Wrocław, Krzyki - Odświeżono Dzisiaj o 15:32","94,30 m² - 12502.65 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,remaining,,yes,1,,,4+,private
ID4xbDu,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pok-lodzka-zadbana-kamienica-ID4xbDu.html,"2 pok, Łódzka, zadbana kamienica!",449 000 zł,"Wrocław, Krzyki - 09 lipca 2025","55,70 m² - 8061.04 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,tenement,,yes,4,,,2,developers
ID4xh3n,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-5min-do-rynku-2pok-media-miejskie-zielen-ID4xh3n.html,!-Okazja-5min Do Rynku-2pok-Media Miejskie-Zieleń-,455 000 zł,"Wrocław, Stare Miasto - 15 lipca 2025","42,10 m² - 10807.6 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,,,no,1,,,2,developers
ID4xh2x,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-sky-tower-rozklad-miejskie-balkon-winda-ID4xh2x.html,!-Okazja-Sky Tower-Rozkład-Miejskie-Balkon-Winda-!,564 899 zł,"Wrocław, Krzyki - Dzisiaj o 20:35",61 m² - 9260.64 zł/m²,wroclaw,2025-07-17 01:56:53,sprzedaz,,,no,6,,,3,developers
ID4x8Kr,https://www.olx.plhttps://www.otodom.pl/pl/oferta/idealne-dla-rodziny-centrum-z-gwarancja-ciszy-ID4x8Kr.html,"Idealne dla rodziny, Centrum z gwarancją ciszy",699 990 zł,"Wrocław, Śródmieście - 15 lipca 2025","67,50 m² - 10370.22 zł/m²",wroclaw,2025-07-17 01:56:53,sprzedaz,apartment,,no,3,,,3,developers
ID14XhNC,https://www.olx.pl/d/oferta/2-pok-46m-nowe-premium-centrum-wroclaw-CID3-ID14XhNC.html,"2 pok. 46m nowe, Premium Centrum Wrocław",1 150 000 zł,"Wrocław, Stare Miasto - Odświeżono dnia 15 lipca 2025","46,86 m² - 24541.19 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,apartment,,yes,4,,,2,private
ID4wTHW,https://www.olx.plhttps://www.otodom.pl/pl/oferta/zerniki-nowoczesne-2-pok-z-ogrodkiem-ID4wTHW.html,Żerniki - nowoczesne 2 pok. z ogródkiem,529 000 zł,"Wrocław, Fabryczna - 14 lipca 2025","42,24 m² - 12523.67 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,no,,,,2,developers
ID4vKNa,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-krzyki-poludnie-gajowicka-balkon-okazja-ID4vKNa.html,2 pokoje/Krzyki-Południe/Gajowicka/Balkon/Okazja,499 000 zł,"Wrocław, Krzyki - 14 lipca 2025","42,97 m² - 11612.75 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,no,8,,,2,developers
ID4x6Cu,https://www.olx.plhttps://www.otodom.pl/pl/oferta/bardzo-przestronne-4-pokoje-w-zielonej-okolicy-ID4x6Cu.html,Bardzo przestronne 4 pokoje w zielonej okolicy,675 000 zł,"Wrocław, Psie Pole - 08 lipca 2025","73,18 m² - 9223.83 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,no,3,,,4+,developers
ID4xhBz,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pok-przy-akademii-medycznej-osiedle-zamkniete-ID4xhBz.html,"2 pok przy Akademii Medycznej, osiedle zamknięte",499 000 zł,"Wrocław, Krzyki - Dzisiaj o 14:54",32 m² - 15593.75 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,1,,,2,developers
ID4vWko,https://www.olx.plhttps://www.otodom.pl/pl/oferta/atrakcyjna-cena-przestronne-mieszkanie-ID4vWko.html,"Atrakcyjna cena, przestronne mieszkanie!",438 000 zł,"Wrocław, Krzyki - 25 czerwca 2025","40,20 m² - 10895.52 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,4,,,1,developers
ID4vY7S,https://www.olx.plhttps://www.otodom.pl/pl/oferta/hit-2m-widok-na-wroclaw-centrum-ID4vY7S.html,Hit! 2M + Widok Na Wrocław!  Centrum,449 000 zł,"Wrocław, Krzyki - 23 czerwca 2025",35 m² - 12828.57 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,9,,,2,developers
ID4x7Sf,https://www.olx.plhttps://www.otodom.pl/pl/oferta/balkon-i-taras-na-1-pietrze-z-2019-wyposazone-ID4x7Sf.html,Balkon i Taras _ na 1 piętrze z 2019 _ wyposażone,599 000 zł,"Wrocław, Fabryczna - Odświeżono dnia 12 lipca 2025","55,68 m² - 10757.9 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,1,,,3,developers
ID4xcJU,https://www.olx.plhttps://www.otodom.pl/pl/oferta/dwustronne-umeblowane-mieszkanie-52m-na-maslicach-ID4xcJU.html,Dwustronne umeblowane mieszkanie 52m² na Maślicach,599 000 zł,"Wrocław, Fabryczna - 15 lipca 2025",52 m² - 11519.23 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,2,,,2,developers
ID4x20g,https://www.olx.plhttps://www.otodom.pl/pl/oferta/klimatyczne-przestronne-2-pokojowe-blisko-centrum-srodmiescie-ID4x20g.html,"Klimatyczne, przestronne, 2-pokojowe, blisko centrum, ŚRÓDMIEŚCIE",639 000 zł,"Wrocław, Śródmieście - 27 czerwca 2025",65 m² - 9830.77 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,tenement,,no,3,,,2,developers
ID4x5m0,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-otoczone-zielenia-duzy-ogrod-dobra-lokalizacja-ID4x5m0.html,3 pokoje/ Otoczone zielenią/ duży ogród/ dobra lokalizacja,645 000 zł,"Wrocław, Psie Pole - 01 lipca 2025","71,85 m² - 8977.04 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,tenement,,no,0,,,3,developers
ID4x1QB,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2m-piwnica-parking-do-remontu-okazja-tylko-u-nas-ID4x1QB.html,2M|piwnica_parking|do remontu|OKAZJA TYLKO U NAS!,299 000 zł,"Wrocław, Fabryczna - 27 czerwca 2025",36 m² - 8305.56 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,tenement,,no,1,,,2,developers
ID16CoQB,https://www.olx.pl/d/oferta/m3-cegla-blisko-uczelni-i-przystankow-balkon-stare-miasto-zielono-CID3-ID16CoQB.html,"M3, cegła, blisko uczelni i przystanków, balkon, Stare Miasto, zielono",599 900 złdo negocjacji,"Wrocław, Stare Miasto - 15 lipca 2025","66,79 m² - 8981.88 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,no,1,,,3,private
ID4ubVf,https://www.olx.plhttps://www.otodom.pl/pl/oferta/karlowice-koszarowa-3-pokoje-rozklad-ID4ubVf.html,Karłowice/ Koszarowa/ 3 pokoje / rozkład,599 000 zł,"Wrocław, Psie Pole - Odświeżono Dzisiaj o 20:32","74,25 m² - 8067.34 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,3,,,3,developers
ID4vZby,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pok-49-5m2-gadow-maly-balkon-komorka-okazja-ID4vZby.html,2 pok/49.5m2/Gądów Mały/Balkon/Komórka/Okazja,509 000 zł,"Wrocław, Fabryczna - 14 lipca 2025","49,50 m² - 10282.83 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,8,,,2,developers
ID4xfYV,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-balkonem-na-popowicach-ID4xfYV.html,2-pokojowe mieszkanie z balkonem na Popowicach,469 000 zł,"Wrocław, Fabryczna - 14 lipca 2025","41,50 m² - 11301.2 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,remaining,,no,6,,,2,developers
ID4xgIN,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pok-w-swietnym-ukladzie-doskonala-lokalizacja-ID4xgIN.html,3 pok w ŚWIETNYM UKŁADZIE / Doskonała  lokalizacja!,635 000 zł,"Wrocław, Fabryczna - 14 lipca 2025",49 m² - 12959.18 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,1,,,3,private
ID4vbYP,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-inwestycyjnie-bezczynszowe-pkp-ID4vbYP.html,2 pokoje|Inwestycyjnie|Bezczynszowe|Pkp|,310 000 zł,"Wrocław, Fabryczna - 11 lipca 2025","46,43 m² - 6676.72 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,tenement,,no,1,,,2,developers
ID4xgz7,https://www.olx.plhttps://www.otodom.pl/pl/oferta/centrum-5-min-do-rynku-3pok-rozkladowe-miejskie-media-balkon-okazja-ID4xgz7.html,"CENTRUM,5 min do Rynku,3pok,ROZKŁADOWE,Miejskie Media,Balkon,OKAZJA",465 000 zł,"Wrocław, Krzyki - 15 lipca 2025","45,20 m² - 10287.61 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,no,1,,,3,developers
ID4x4gb,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sloneczne-2-pokojowe-w-swietnej-lokalizacji-ID4x4gb.html,Słoneczne 2 pokojowe w świetnej  lokalizacji,375 000 zł,"Wrocław, Krzyki - 30 czerwca 2025","29,08 m² - 12895.46 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,tenement,,no,2,,,2,developers
ID4xgc1,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-duzy-balkon-osobna-kuchnia-swietna-lokalizacja-gaj-ID4xgc1.html,Kawalerka/duży balkon/osobna kuchnia//świetna lokalizacja/Gaj,378 000 zł,"Wrocław, Krzyki - 14 lipca 2025",27 m² - 14000 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,6,,,1,developers
ID4xgtA,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-z-ogrodem-i-tarasemnowesalon-z-aneksem-3-sypialnie-ID4xgtA.html,Apartament z ogrodem i tarasem*NOWE*salon z aneksem* 3 sypialnie,1 320 000 zł,"Wrocław, Krzyki - 14 lipca 2025","70,20 m² - 18803.42 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,apartment,,yes,0,,,4+,developers
ID4vRpL,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-z-oddzielna-sypialnia-nowowiejska-ID4vRpL.html,Kawalerka z oddzielną sypialnią | Nowowiejska,409 000 zł,"Wrocław, Śródmieście - 15 lipca 2025","36,24 m² - 11285.87 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,tenement,,no,0,,,1,developers
ID4xix3,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-wykonczone-dostepne-od-zaraz-ID4xix3.html,Kawalerka | Wykończone | Dostępne od zaraz,369 511 zł,"Wrocław, Krzyki - Dzisiaj o 12:10","20,23 m² - 18265.5 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,apartment,,yes,1,,,1,developers
ID4x5GE,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-5min-do-rynku-2pok-media-miejskie-zielen-ID4x5GE.html,!-Okazja-5min Do Rynku-2pok-Media Miejskie-Zieleń-,455 000 zł,"Wrocław, Stare Miasto - Odświeżono dnia 14 lipca 2025","42,10 m² - 10807.6 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,no,1,,,2,developers
ID16jfBC,https://www.olx.pl/d/oferta/3-pokoje-45-80-m-wroclaw-inowroclawska-po-remoncie-balkon-CID3-ID16jfBC.html,"3 pokoje, 45,80 m², Wrocław – Inowrocławska | Po remoncie, balkon",590 000 złdo negocjacji,"Wrocław, Stare Miasto - Odświeżono dnia 14 lipca 2025","45,80 m² - 12882.1 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,,,no,10,,,3,private
ID4x8lu,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-z-garderoba-i-osobna-kuchnia-zielony-biskupin-ID4x8lu.html,3 pokoje z garderobą i osobną kuchnią – zielony Biskupin!,689 000 zł,"Wrocław, Śródmieście - 04 lipca 2025",56 m² - 12303.57 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,2,,,3,developers
ID4xheb,https://www.olx.plhttps://www.otodom.pl/pl/oferta/lesnica-mieszkanie-117-m-z-balkonem-5-pokoi-do-remontu-ID4xheb.html,Leśnica • Mieszkanie 117 m² z balkonem • 5 pokoi • do remontu,799 000 zł,"Wrocław, Fabryczna - 15 lipca 2025",117 m² - 6829.06 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,tenement,,no,1,,,4+,private
ID4vRAE,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-pelne-slonca-ID4vRAE.html,Mieszkanie pełne słońca,654 000 zł,"Wrocław, Fabryczna - 30 czerwca 2025","54,54 m² - 11991.2 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,remaining,,yes,2,,,2,developers
ID4x7hk,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3m-ogrod-parking-balkon-klimatyzacja-pom-uzytkowe-tylko-u-nas-ID4x7hk.html,3M|ogród_parking_balkon_klimatyzacja_pom.użytkowe|TYLKO U NAS,735 000 zł,"Wrocław, Psie Pole - 03 lipca 2025",63 m² - 11666.67 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,remaining,,yes,1,,,3,developers
ID4x7fo,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pok-36-m2-jodlowicka-budynek-2020-ID4x7fo.html,"2 pok. 36 m2, Jodłowicka, budynek 2020",470 000 zł,"Wrocław, Fabryczna - 14 lipca 2025",36 m² - 13055.56 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,,,yes,3,,,2,developers
ID4xiUM,https://www.olx.plhttps://www.otodom.pl/pl/oferta/od-zaraz-mozliwosc-2m-duzy-balkon-piwnica-inwestycja-ID4xiUM.html,Od zaraz możliwość 2M | duży balkon | piwnica | inwestycja,419 000 zł,"Wrocław, Fabryczna - Dzisiaj o 15:27",35 m² - 11971.43 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,,,no,8,,,2,developers
ID4x7dE,https://www.olx.plhttps://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-z-tarasem-na-dachu-ID4x7dE.html,Dwupoziomowe mieszkanie z tarasem na dachu,950 000 zł,"Wrocław, Krzyki - 11 lipca 2025",106 m² - 8962.26 zł/m²,wroclaw,2025-07-17 01:56:55,sprzedaz,apartment,,no,2,,,4+,developers
ID4xipq,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-w-pieknym-miejscu-nad-rzeka-ID4xipq.html,Mieszkanie w pięknym miejscu nad rzeką,597 000 zł,"Wrocław, Psie Pole - Dzisiaj o 12:01","49,33 m² - 12102.17 zł/m²",wroclaw,2025-07-17 01:56:55,sprzedaz,remaining,,yes,2,,,2,developers
